repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35347,[test] Add tests for cyclic arrays in Flight and Flight Reply,closed,unstubbable,2025-12-11T20:29:36Z,2025-12-17T17:08:23Z,2025-12-17T17:08:17Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35346,"Revert ""[compiler] Fix VariableDeclarator source location (#35129)""",closed,sebmarkbage,2025-12-11T20:26:56Z,2025-12-11T20:27:19Z,2025-12-11T20:27:07Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35345,[Flight] Patch Promise cycles and toString on Server Functions,closed,sebmarkbage,2025-12-11T20:18:07Z,2025-12-11T20:24:24Z,2025-12-11T20:24:24Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35344,Add initial devcontainer configuration,closed,kingoncloud69,2025-12-11T15:53:45Z,2025-12-13T10:50:50Z,2025-12-13T10:50:50Z,1,[],True
facebook/react,35343,fix[devtools]: feature-check document with typeof instead of direct reference,closed,hoxyq,2025-12-11T11:53:41Z,2025-12-11T12:15:03Z,2025-12-11T12:15:00Z,0,"[""CLA Signed""]",True
facebook/react,35342,"[Compiler Bug]: React Compiler incorrectly hoists inner function outside closure, breaking variable reference",open,purpletortoise-choi,2025-12-11T05:31:32Z,2025-12-23T08:39:51Z,,1,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35341,Attach instance handle to DOM in DEV for enableInternalInstanceMap,closed,jackpope,2025-12-10T18:21:11Z,2025-12-10T18:35:23Z,2025-12-10T18:35:20Z,1,"[""CLA Signed""]",True
facebook/react,35340,Bug: Server Components error when directly rendering a Context,closed,samselikoff,2025-12-09T21:46:08Z,2026-02-03T15:23:04Z,2026-02-03T15:23:04Z,2,"[""Status: Unconfirmed""]",False
facebook/react,35338,[eprh] Enable enableUseKeyedState and enableVerboseNoSetStateInEffect,closed,poteto,2025-12-09T17:33:59Z,2025-12-09T19:20:26Z,2025-12-09T19:20:23Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35337,Fix ViewTransition crash in Mobile Safari,closed,gaearon,2025-12-09T12:40:05Z,2026-01-12T17:00:57Z,2025-12-09T18:35:16Z,4,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35336,Bug: ViewTransition with enter/exit hard-crashes iOS Safari,closed,gaearon,2025-12-09T12:25:51Z,2025-12-19T21:10:19Z,2025-12-17T03:47:25Z,5,"[""Type: Bug"", ""Browser: Safari""]",False
facebook/react,35335,fix(compiler): avoid false-positive for destructured hook identifiers that are only called,closed,karankumbhare90,2025-12-09T08:42:18Z,2025-12-10T00:01:03Z,2025-12-10T00:01:02Z,2,"[""CLA Signed""]",True
facebook/react,35334,[flow] Upgrade from 0.286 -> 0.292,open,poteto,2025-12-08T21:08:28Z,2025-12-10T07:39:34Z,,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35333,[flow] Upgrade from 0.286 -> 0.288,open,poteto,2025-12-08T21:07:59Z,2025-12-08T21:08:39Z,,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35332,[flow] Upgrade from 0.282 -> 0.286,open,poteto,2025-12-08T21:07:57Z,2025-12-08T21:17:45Z,,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35331,[flow] Upgrade from 0.281 -> 0.282,open,poteto,2025-12-08T21:07:56Z,2025-12-08T21:19:14Z,,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35330,[flow] Upgrade from 0.280 -> 0.281,open,poteto,2025-12-08T21:07:54Z,2025-12-08T23:43:50Z,,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35329,[flow] Upgrade from 0.279 -> 0.280,open,poteto,2025-12-08T21:07:52Z,2025-12-09T00:23:35Z,,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35328,test(compiler): Add todo regression tests for UpdateExpression,open,tennisleng,2025-12-08T19:50:30Z,2025-12-11T20:20:47Z,,0,"[""CLA Signed""]",True
facebook/react,35327,Bug: Suspense fallback streaming not working without html/body/head components,closed,HenriqueLimas,2025-12-08T19:35:07Z,2026-01-02T17:51:04Z,2026-01-02T17:51:04Z,1,"[""Status: Unconfirmed""]",False
facebook/react,35326,"[Compiler Bug]: False positive on ""Hooks may not be referenced as normal values, they must be called""",open,oliverlaz,2025-12-08T14:56:54Z,2026-01-23T03:03:07Z,,2,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35325,Bug:,closed,trexamhna-dot,2025-12-08T11:24:48Z,2025-12-09T16:04:41Z,2025-12-09T16:04:41Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35324,wip: separate lint compile pipeline,closed,apoeco,2025-12-08T09:33:54Z,2025-12-08T16:38:37Z,2025-12-08T16:38:14Z,1,"[""CLA Signed""]",True
facebook/react,35323,[Compiler Bug]:,closed,kjtmdq6s9k-hash,2025-12-08T07:21:29Z,2025-12-09T16:04:55Z,2025-12-09T16:04:55Z,0,"[""Type: Bug"", ""Status: Unconfirmed""]",False
